time,x,y,z,image
15:03:27,0.0002899169921875,0.024627685546875,-0.9915008544921875,data/1_1503.jpg
15:03:30,0.0039520263671875,0.0303802490234375,-1.000091552734375,data/1_1503.jpg
15:03:33,-0.00115966796875,0.0303192138671875,-0.9991302490234375,data/1_1503.jpg
15:03:36,0.0032806396484375,0.0286102294921875,-1.0022430419921875,data/2_1503.jpg
15:03:39,0.0049591064453125,0.029083251953125,-1.006744384765625,data/2_1503.jpg
15:03:42,-0.0026397705078125,0.0276031494140625,-1.0055999755859375,data/2_1503.jpg
15:03:45,0.010040283203125,0.026275634765625,-1.008056640625,data/2_1503.jpg
15:03:49,0.001434326171875,0.0265960693359375,-1.005157470703125,data/3_1503.jpg
15:03:52,0.049774169921875,-0.849700927734375,-0.504119873046875,data/3_1503.jpg
15:03:55,-0.009674072265625,-0.877777099609375,-0.4911651611328125,data/3_1503.jpg
15:03:58,-0.010009765625,-0.88299560546875,-0.4855194091796875,data/4_1504.jpg
15:04:01,-0.0084381103515625,-0.880950927734375,-0.4727783203125,data/4_1504.jpg
15:04:05,-0.020294189453125,-0.9037322998046875,-0.46649169921875,data/4_1504.jpg
15:04:08,-0.010528564453125,-0.855712890625,-0.48333740234375,data/4_1504.jpg
15:04:56,0.013916015625,0.026092529296875,-1.0114288330078125,data/1_1505.jpg
15:04:59,0.0087738037109375,0.0352935791015625,-1.0035247802734375,data/1_1505.jpg
15:05:02,0.008575439453125,0.0265350341796875,-1.005279541015625,data/1_1505.jpg
15:05:05,0.002593994140625,0.03179931640625,-1.000457763671875,data/2_1505.jpg
15:05:08,0.0092315673828125,0.0303192138671875,-1.00640869140625,data/2_1505.jpg
15:05:11,0.007843017578125,0.02789306640625,-1.00543212890625,data/2_1505.jpg
15:05:14,0.0071868896484375,0.0304718017578125,-1.003021240234375,data/2_1505.jpg
15:05:18,0.00701904296875,0.0319366455078125,-1.0053863525390625,data/3_1505.jpg
15:05:21,0.006744384765625,0.03350830078125,-1.0045318603515625,data/3_1505.jpg
15:05:24,0.0067596435546875,0.0333099365234375,-1.002349853515625,data/3_1505.jpg
15:05:27,0.007568359375,0.032012939453125,-1.0027923583984375,data/4_1505.jpg
15:05:30,0.006561279296875,0.0302581787109375,-1.0029144287109375,data/4_1505.jpg
15:05:33,0.0065460205078125,0.03289794921875,-1.00335693359375,data/4_1505.jpg
15:05:36,0.0071563720703125,0.0302276611328125,-1.0015411376953125,data/4_1505.jpg
15:05:39,0.00872802734375,0.0365447998046875,-1.0040130615234375,data/5_1505.jpg
15:05:42,0.01043701171875,0.0309600830078125,-1.00927734375,data/5_1505.jpg
15:05:45,0.0066375732421875,0.0295562744140625,-1.001861572265625,data/5_1505.jpg
15:05:48,0.0056915283203125,0.0314788818359375,-1.00201416015625,data/5_1505.jpg
15:05:52,0.008575439453125,0.029571533203125,-1.0032501220703125,data/6_1505.jpg
15:05:55,0.0074005126953125,0.02935791015625,-1.003936767578125,data/6_1505.jpg
15:05:58,0.006500244140625,0.0317230224609375,-1.004730224609375,data/6_1505.jpg
15:06:01,0.0163421630859375,0.0255126953125,-1.01837158203125,data/7_1506.jpg
15:06:04,0.0038909912109375,0.0302276611328125,-1.010223388671875,data/7_1506.jpg
15:06:07,0.0048065185546875,0.0284881591796875,-1.0037384033203125,data/7_1506.jpg
15:06:10,0.0071563720703125,0.0315093994140625,-1.0060577392578125,data/7_1506.jpg
15:06:13,0.007476806640625,0.0287017822265625,-1.0039520263671875,data/8_1506.jpg
15:06:16,0.0076446533203125,0.031494140625,-1.0037078857421875,data/8_1506.jpg
15:06:19,0.008148193359375,0.0339813232421875,-1.002105712890625,data/8_1506.jpg
15:06:22,0.006591796875,0.0359344482421875,-1.0017242431640625,data/8_1506.jpg
15:06:26,0.006500244140625,0.0295562744140625,-1.0038299560546875,data/9_1506.jpg
15:06:29,0.0089874267578125,0.030548095703125,-0.9997406005859375,data/9_1506.jpg
15:06:32,0.00592041015625,0.0290679931640625,-1.0016632080078125,data/9_1506.jpg
15:06:35,0.007080078125,0.0330963134765625,-1.0037078857421875,data/10_1506.jpg
15:06:38,0.00732421875,0.0304107666015625,-1.0056610107421875,data/10_1506.jpg
15:06:41,0.0097198486328125,0.0306549072265625,-1.008056640625,data/10_1506.jpg
15:06:44,0.00579833984375,0.0323486328125,-1.0016021728515625,data/10_1506.jpg
15:06:47,0.01385498046875,0.0266571044921875,-1.0090789794921875,data/11_1506.jpg
15:06:50,0.0016326904296875,0.03424072265625,-0.996490478515625,data/11_1506.jpg
15:06:53,0.003997802734375,0.028778076171875,-1.0008544921875,data/11_1506.jpg
15:06:56,0.007049560546875,0.034881591796875,-0.99652099609375,data/11_1506.jpg
15:07:00,0.009185791015625,0.028961181640625,-1.009033203125,data/12_1507.jpg
15:07:03,0.00665283203125,0.0319976806640625,-1.005096435546875,data/12_1507.jpg
15:07:06,0.0098114013671875,0.0329437255859375,-1.00665283203125,data/12_1507.jpg
15:07:09,0.0066070556640625,0.0342254638671875,-1.000946044921875,data/13_1507.jpg
15:07:12,0.005126953125,0.0305938720703125,-1.0008087158203125,data/13_1507.jpg
15:07:15,0.0089263916015625,0.0252838134765625,-1.005859375,data/13_1507.jpg
15:07:18,0.006134033203125,0.0302581787109375,-1.003814697265625,data/13_1507.jpg
15:07:21,0.0047607421875,0.0355987548828125,-1.0009918212890625,data/14_1507.jpg
15:07:24,0.005401611328125,0.0298004150390625,-1.004791259765625,data/14_1507.jpg
15:07:27,0.0082855224609375,0.0299835205078125,-1.0029296875,data/14_1507.jpg
15:07:31,0.0046234130859375,0.03436279296875,-1.0048370361328125,data/14_1507.jpg
15:07:34,0.0055389404296875,0.0287933349609375,-1.0008544921875,data/15_1507.jpg
15:07:37,0.0061798095703125,0.0294342041015625,-1.0016021728515625,data/15_1507.jpg
15:07:40,0.014007568359375,0.0272674560546875,-1.0156707763671875,data/15_1507.jpg
15:07:43,0.0064697265625,0.0346221923828125,-0.9998321533203125,data/16_1507.jpg
15:07:46,-0.013702392578125,0.0244140625,-1.0415191650390625,data/16_1507.jpg
15:07:49,0.011932373046875,0.0565185546875,-0.983428955078125,data/16_1507.jpg
15:07:52,0.017425537109375,0.0357513427734375,-1.0097808837890625,data/16_1507.jpg
15:07:55,0.014373779296875,0.0290069580078125,-1.0090789794921875,data/17_1508.jpg
15:07:58,0.00830078125,0.0298004150390625,-1.0057830810546875,data/17_1508.jpg
15:08:01,0.0047760009765625,0.0323638916015625,-1.0015106201171875,data/17_1508.jpg
15:08:05,0.0059051513671875,0.0311126708984375,-1.0027008056640625,data/17_1508.jpg
15:08:08,0.0079345703125,0.0319061279296875,-1.0041351318359375,data/18_1508.jpg
15:08:11,0.0118560791015625,0.0328216552734375,-1.0149078369140625,data/18_1508.jpg
15:08:14,0.0072479248046875,0.0345611572265625,-1.008392333984375,data/18_1508.jpg
15:08:17,0.004852294921875,0.032073974609375,-1.001556396484375,data/18_1508.jpg
15:08:20,0.009063720703125,0.0352630615234375,-1.0043792724609375,data/19_1508.jpg
15:08:23,0.00311279296875,0.0341644287109375,-1.0008392333984375,data/19_1508.jpg
15:08:26,0.00909423828125,0.0374755859375,-1.00177001953125,data/19_1508.jpg
15:08:29,0.0180206298828125,0.027374267578125,-1.0122833251953125,data/20_1508.jpg
15:08:32,0.00384521484375,0.0319366455078125,-1.0044097900390625,data/20_1508.jpg
15:08:35,0.0043792724609375,0.0326080322265625,-1.0034637451171875,data/20_1508.jpg
15:08:39,0.0016326904296875,0.02667236328125,-1.003997802734375,data/20_1508.jpg
15:08:42,0.0104522705078125,0.0396270751953125,-1.0025482177734375,data/21_1508.jpg
15:08:45,0.0233154296875,0.036590576171875,-1.0313720703125,data/21_1508.jpg
15:08:48,0.0115203857421875,0.0171051025390625,-1.0032196044921875,data/21_1508.jpg
15:08:51,0.010833740234375,0.02362060546875,-1.005340576171875,data/21_1508.jpg
15:08:54,0.01708984375,0.0376739501953125,-1.009979248046875,data/22_1509.jpg
15:08:57,0.014312744140625,0.032958984375,-1.0098724365234375,data/22_1509.jpg
15:09:00,-0.00177001953125,0.0339508056640625,-0.9951629638671875,data/22_1509.jpg
15:09:03,0.00042724609375,0.0187225341796875,-1.0180511474609375,data/23_1509.jpg
15:09:06,0.0050811767578125,0.024993896484375,-1.0037841796875,data/23_1509.jpg
15:09:09,0.0088958740234375,0.0214385986328125,-1.0077667236328125,data/23_1509.jpg
15:09:13,0.0139312744140625,0.0311431884765625,-1.0090484619140625,data/24_1509.jpg
15:09:16,0.011871337890625,0.0277862548828125,-1.0190887451171875,data/24_1509.jpg
15:09:19,0.01220703125,0.03497314453125,-1.0081329345703125,data/24_1509.jpg
15:09:22,0.002777099609375,0.0346527099609375,-1.0000457763671875,data/24_1509.jpg
15:09:25,0.0047149658203125,0.030517578125,-1.00701904296875,data/25_1509.jpg
15:09:28,0.008270263671875,0.031341552734375,-1.0032806396484375,data/25_1509.jpg
15:09:31,0.0106201171875,0.0322113037109375,-1.0052642822265625,data/25_1509.jpg
15:09:34,0.0074615478515625,0.032257080078125,-1.003997802734375,data/25_1509.jpg
15:09:37,0.005859375,0.0309295654296875,-1.003265380859375,data/26_1509.jpg
15:09:40,0.0110015869140625,0.028839111328125,-1.0077972412109375,data/26_1509.jpg
15:09:43,0.0195465087890625,0.0271453857421875,-1.009490966796875,data/26_1509.jpg
15:09:47,0.003204345703125,0.0304412841796875,-1.0002288818359375,data/27_1509.jpg
15:09:50,0.01324462890625,0.03692626953125,-1.0041656494140625,data/27_1509.jpg
15:09:53,0.0057220458984375,0.029571533203125,-1.002349853515625,data/27_1509.jpg
15:09:56,0.0002288818359375,0.0310516357421875,-1.0008697509765625,data/28_1510.jpg
15:09:59,0.0067596435546875,0.033172607421875,-0.999603271484375,data/28_1510.jpg
15:10:02,-0.00244140625,0.032989501953125,-0.99871826171875,data/28_1510.jpg
15:10:05,-0.0053253173828125,0.0355072021484375,-0.9866943359375,data/28_1510.jpg
15:10:08,0.007720947265625,0.0312652587890625,-1.02557373046875,data/29_1510.jpg
15:10:11,0.023834228515625,0.0085296630859375,-0.9866943359375,data/29_1510.jpg
15:10:14,0.0047454833984375,0.0275421142578125,-1.0028839111328125,data/29_1510.jpg
15:10:17,0.013458251953125,0.023590087890625,-1.0184478759765625,data/29_1510.jpg
15:10:21,0.011199951171875,0.0258636474609375,-1.0078887939453125,data/30_1510.jpg
15:10:24,0.0033416748046875,0.022125244140625,-1.0086212158203125,data/30_1510.jpg
15:10:27,0.0041656494140625,0.0208740234375,-1.0011138916015625,data/30_1510.jpg
15:10:30,0.00531005859375,0.0294952392578125,-0.9990997314453125,data/31_1510.jpg
15:10:33,0.0074615478515625,0.033599853515625,-1.005889892578125,data/31_1510.jpg
15:10:36,0.005950927734375,0.028839111328125,-1.0023345947265625,data/31_1510.jpg
15:10:39,0.0095367431640625,0.0327301025390625,-1.018463134765625,data/32_1510.jpg
15:10:42,0.00799560546875,0.0267333984375,-1.0050048828125,data/32_1510.jpg
15:10:45,0.0037994384765625,0.0313720703125,-1.001861572265625,data/32_1510.jpg
15:10:48,0.00653076171875,0.03271484375,-1.001708984375,data/32_1510.jpg
15:10:52,0.0088348388671875,0.0313568115234375,-1.006378173828125,data/33_1511.jpg
15:10:55,0.00238037109375,0.034423828125,-1.000732421875,data/33_1511.jpg
15:10:58,0.0059356689453125,0.0374908447265625,-0.9860687255859375,data/33_1511.jpg
15:11:01,0.0102996826171875,0.0335845947265625,-1.0048065185546875,data/33_1511.jpg
15:11:04,0.006683349609375,0.0309295654296875,-1.0020294189453125,data/34_1511.jpg
15:11:07,-0.007598876953125,0.0320587158203125,-0.9909515380859375,data/34_1511.jpg
15:11:10,0.0113983154296875,0.028045654296875,-1.012847900390625,data/34_1511.jpg
15:11:16,0.0037841796875,0.0328369140625,-1.0020294189453125,data/35_1511.jpg
15:11:19,0.0068817138671875,0.0323333740234375,-1.002197265625,data/35_1511.jpg
15:11:22,0.0093536376953125,0.0341949462890625,-1.004119873046875,data/35_1511.jpg
15:11:26,0.005828857421875,0.0330047607421875,-1.00274658203125,data/36_1511.jpg
15:11:29,0.0080718994140625,0.0311279296875,-1.0041046142578125,data/36_1511.jpg
15:11:32,0.006072998046875,0.035308837890625,-0.9994964599609375,data/36_1511.jpg
15:11:35,0.00811767578125,0.032318115234375,-1.0059661865234375,data/36_1511.jpg
15:11:38,0.01171875,0.032867431640625,-1.006744384765625,data/37_1511.jpg
15:11:41,0.00396728515625,0.0318450927734375,-1.0026397705078125,data/37_1511.jpg
15:11:44,0.00146484375,0.0345916748046875,-0.9993896484375,data/37_1511.jpg
15:11:47,0.009735107421875,0.031951904296875,-1.0065460205078125,data/37_1511.jpg
15:11:50,0.0184478759765625,0.03594970703125,-1.0187835693359375,data/38_1511.jpg
15:11:53,-0.0090789794921875,0.03399658203125,-0.9847564697265625,data/38_1511.jpg
15:11:56,0.017669677734375,0.0336456298828125,-1.009918212890625,data/38_1511.jpg
15:12:00,0.012176513671875,0.02471923828125,-0.9958038330078125,data/39_1512.jpg
15:12:03,0.0031585693359375,0.0240478515625,-1.0044708251953125,data/39_1512.jpg
15:12:06,0.0358734130859375,0.0296173095703125,-1.0267486572265625,data/39_1512.jpg
15:12:09,0.0082855224609375,0.0307769775390625,-0.9965972900390625,data/40_1512.jpg
15:12:12,0.0006866455078125,0.037109375,-0.994659423828125,data/40_1512.jpg
15:12:15,0.0036468505859375,0.0281524658203125,-1.0034027099609375,data/40_1512.jpg
15:12:18,0.0081787109375,0.03106689453125,-1.0042724609375,data/40_1512.jpg
15:12:21,0.00457763671875,0.0311737060546875,-0.9983673095703125,data/41_1512.jpg
15:12:24,0.0090484619140625,0.030609130859375,-1.00714111328125,data/41_1512.jpg
15:12:27,0.00653076171875,0.0326690673828125,-1.0007781982421875,data/41_1512.jpg
15:12:30,0.0007781982421875,0.0302276611328125,-0.9950103759765625,data/42_1512.jpg
15:12:34,0.0016937255859375,0.0374755859375,-0.9999847412109375,data/42_1512.jpg
15:12:37,0.0059814453125,0.029937744140625,-1.0045623779296875,data/42_1512.jpg
15:12:40,0.014190673828125,0.025054931640625,-1.0108795166015625,data/42_1512.jpg
15:12:43,0.021240234375,0.0355987548828125,-1.0164642333984375,data/43_1512.jpg
15:12:46,0.012664794921875,0.0284271240234375,-1.0097198486328125,data/43_1512.jpg
15:12:49,0.0107269287109375,0.0245208740234375,-1.008056640625,data/43_1512.jpg
15:12:52,0.0001373291015625,0.0287322998046875,-1.001800537109375,data/43_1512.jpg
15:12:55,0.0108184814453125,0.0266876220703125,-1.0081787109375,data/44_1513.jpg
15:12:58,0.006805419921875,0.0379486083984375,-1.0085906982421875,data/44_1513.jpg
15:13:01,-0.0028228759765625,0.027099609375,-0.9956817626953125,data/44_1513.jpg
15:13:05,0.0107574462890625,0.03485107421875,-1.0050811767578125,data/45_1513.jpg
15:13:08,0.008026123046875,0.034698486328125,-1.002655029296875,data/45_1513.jpg
15:13:11,0.014007568359375,0.0305633544921875,-1.0092620849609375,data/45_1513.jpg
15:13:14,0.0109100341796875,0.032745361328125,-1.0070343017578125,data/45_1513.jpg
15:13:17,0.0080718994140625,0.0329132080078125,-1.0076904296875,data/46_1513.jpg
15:13:20,0.01153564453125,0.0279388427734375,-1.0021514892578125,data/46_1513.jpg
15:13:23,-0.0002899169921875,0.0277557373046875,-1.009490966796875,data/46_1513.jpg
15:13:26,0.001007080078125,0.0303497314453125,-1.0055694580078125,data/46_1513.jpg
15:13:29,0.0066680908203125,0.03131103515625,-0.99835205078125,data/47_1513.jpg
15:13:32,0.0126190185546875,0.0324249267578125,-1.0032196044921875,data/47_1513.jpg
15:13:35,0.0046539306640625,0.031585693359375,-1.00537109375,data/47_1513.jpg
15:13:39,0.0267486572265625,0.0360565185546875,-1.0023651123046875,data/48_1513.jpg
15:13:43,0.024658203125,0.0315093994140625,-1.004302978515625,data/48_1513.jpg
15:13:46,0.0086669921875,0.0252685546875,-1.0172882080078125,data/48_1513.jpg
15:13:49,0.0138702392578125,0.030364990234375,-0.993743896484375,data/48_1513.jpg
15:13:52,0.005401611328125,0.0322113037109375,-1.00689697265625,data/49_1514.jpg
15:13:55,0.0086669921875,0.0272064208984375,-1.000152587890625,data/49_1514.jpg
15:13:58,0.010406494140625,0.0323028564453125,-1.0032958984375,data/49_1514.jpg
15:14:01,0.0162353515625,0.044189453125,-0.988311767578125,data/49_1514.jpg
15:14:04,0.0073394775390625,0.0216522216796875,-1.022491455078125,data/50_1514.jpg
15:14:07,0.01513671875,0.03125,-1.0048675537109375,data/50_1514.jpg
15:14:10,0.0036468505859375,0.027496337890625,-0.9941558837890625,data/50_1514.jpg
15:14:14,0.0176239013671875,0.0349578857421875,-0.995758056640625,data/51_1514.jpg
15:14:17,0.010162353515625,0.0287017822265625,-1.007965087890625,data/51_1514.jpg
15:14:20,0.0041961669921875,0.0301971435546875,-1.005126953125,data/51_1514.jpg
15:14:23,0.006927490234375,0.0344390869140625,-0.9945831298828125,data/51_1514.jpg
15:14:26,0.0019989013671875,0.0322265625,-1.0084686279296875,data/52_1514.jpg
15:14:29,0.004974365234375,0.028594970703125,-1.001007080078125,data/52_1514.jpg
15:14:32,0.013031005859375,0.0330657958984375,-0.999786376953125,data/52_1514.jpg
15:14:35,0.0050811767578125,0.026519775390625,-1.010223388671875,data/52_1514.jpg
15:14:38,0.0063629150390625,0.031219482421875,-1.0062255859375,data/53_1514.jpg
15:14:41,0.001953125,0.033233642578125,-1.00115966796875,data/53_1514.jpg
15:14:45,0.0054931640625,0.0280914306640625,-0.9979705810546875,data/53_1514.jpg
15:14:48,0.0015869140625,0.02386474609375,-1.0074005126953125,data/54_1514.jpg
15:14:51,0.009124755859375,0.035308837890625,-0.9986419677734375,data/54_1514.jpg
15:14:54,-0.000396728515625,0.0326385498046875,-1.0037078857421875,data/54_1514.jpg
15:14:57,0.0100250244140625,0.03759765625,-0.9871978759765625,data/54_1514.jpg
15:15:00,0.0019073486328125,0.0303802490234375,-1.0074462890625,data/55_1515.jpg
15:15:03,-0.0053558349609375,0.0207672119140625,-0.9982147216796875,data/55_1515.jpg
15:15:06,0.0088348388671875,0.027099609375,-0.9933319091796875,data/55_1515.jpg
15:15:09,0.0045166015625,0.0252685546875,-1.003326416015625,data/55_1515.jpg
15:15:12,0.008514404296875,0.033599853515625,-1.00323486328125,data/56_1515.jpg
15:15:15,0.005767822265625,0.0308990478515625,-1.0040740966796875,data/56_1515.jpg
15:15:19,0.007843017578125,0.0285186767578125,-1.00286865234375,data/56_1515.jpg
15:15:22,0.0083160400390625,0.0290374755859375,-1.0021820068359375,data/57_1515.jpg
15:15:25,0.0050048828125,0.0321044921875,-1.0013580322265625,data/57_1515.jpg
15:15:28,0.0063629150390625,0.0228729248046875,-1.0028228759765625,data/57_1515.jpg
15:15:31,0.0251922607421875,0.0355987548828125,-1.0048828125,data/57_1515.jpg
15:15:34,0.0048065185546875,0.020782470703125,-0.9897918701171875,data/58_1515.jpg
15:15:37,-0.0101470947265625,0.0328826904296875,-1.0031585693359375,data/58_1515.jpg
15:15:40,0.0150299072265625,0.03753662109375,-1.0503082275390625,data/58_1515.jpg
15:15:43,0.010986328125,0.025970458984375,-1.0286102294921875,data/58_1515.jpg
15:15:46,0.007965087890625,0.0337677001953125,-1.018585205078125,data/59_1515.jpg
15:15:49,0.011199951171875,0.0327911376953125,-1.004119873046875,data/59_1515.jpg
15:15:53,0.014190673828125,0.032379150390625,-0.9950103759765625,data/59_1515.jpg
15:15:56,0.00335693359375,0.0329437255859375,-1.005950927734375,data/59_1515.jpg
15:15:59,0.00616455078125,0.034820556640625,-0.998992919921875,data/60_1516.jpg
15:16:02,0.009185791015625,0.029998779296875,-1.001922607421875,data/60_1516.jpg
15:16:05,0.0002899169921875,0.0293731689453125,-1.0084686279296875,data/60_1516.jpg
15:16:08,0.01116943359375,0.02667236328125,-1.0026092529296875,data/61_1516.jpg
15:16:11,0.005279541015625,0.028106689453125,-1.0059967041015625,data/61_1516.jpg
15:16:14,0.00860595703125,0.0279541015625,-1.005462646484375,data/61_1516.jpg
15:16:17,0.005767822265625,0.032684326171875,-1.0045166015625,data/61_1516.jpg
15:16:20,0.0101318359375,0.027099609375,-1.003082275390625,data/62_1516.jpg
15:16:23,-0.00982666015625,0.0268096923828125,-0.995849609375,data/62_1516.jpg
15:16:27,0.015350341796875,0.0290679931640625,-0.9837188720703125,data/62_1516.jpg
15:16:30,0.0055389404296875,0.0281524658203125,-1.007843017578125,data/62_1516.jpg
15:16:33,-0.0018768310546875,0.0303497314453125,-1.002593994140625,data/63_1516.jpg
15:16:36,0.006500244140625,0.0047454833984375,-1.0001220703125,data/63_1516.jpg
15:16:39,0.01495361328125,0.0286407470703125,-1.0068206787109375,data/63_1516.jpg
15:16:42,0.0097808837890625,0.0347137451171875,-1.0247650146484375,data/64_1516.jpg
15:16:45,0.001983642578125,0.03216552734375,-1.00311279296875,data/64_1516.jpg
